PID,UR,Alias,Merged,Deleted,IHI,familyName,givenName,birthdate,sex,streetNo,streetName,streetType,suburb,state,postcode,country,longitude,latitude,medicareNo,dvaNo,dvaType,married,race,deathDate
501708,303416,,,,8003609903655932,MARTIN,KAREN,2008-02-06,F,99939,BELNAP,CRESCENT,Litchfield,TAS,2041,AUS,151.1809,-33.8583,23100019613,,,S,4,
501709,303418,,,,8003609903655973,BROWN,ETHEL,1966-11-14,F,99954,RHETSKI,RISE,Colliver,NSW,5350,AUS,138.8430,-34.5600,50135981644,,,S,4,
501710,303420,,,,8003609903656021,TAYLOR,MARIA,2006-10-12,F,99901,JULIEN,CAUSEWAY,Netherton,TAS,2475,AUS,152.4529,-28.5957,22485506251,,,S,4,
501711,303422,,,,8003609903656070,TAYLOR,DWAYNE,1957-07-11,M,99915,SHADOW WOOD,WALK,Lurg,NSW,7300,AUS,147.1803,-41.5501,52923239324,,,S,4,
501712,303424,300012,,,8003609903579504,WILLIAMS,CHARLES,1994-08-27,M,99928,AVELINE,TERRACE,Balwyn,QLD,6290,AUS,115.2132,-34.2687,69112759831,,,S,4,
501713,303426,,,,8003609903656161,WILLIAMS,CORA,1938-06-28,F,99997,DUCK POND,COURT,Branyan,VIC,6229,AUS,115.6976,-33.3442,62302710314,,,M,4,
501714,303428,,,,8003609903656211,MARTIN,BERT,1938-05-02,M,99974,EVALYNN,STRAND,Tarro,SA,7265,AUS,147.8164,-41.0042,51207267073,,,S,4,
501715,303430,,,,8003609903656252,TAYLOR,JOSEPHINE,1946-07-05,F,99999,JUSTIN,STRAND,Ridgelands,WA,2165,AUS,150.9510,-33.8739,20916038353,,,S,4,
501716,303432,,,,8003609903656294,WILLIAMS,FRANKIE,1948-12-19,M,99978,MEADOW STREAM,PARADE,Broadbeach Waters,TAS,6020,AUS,115.7528,-31.8279,64251796662,,,D,4,
501717,303434,,,,8003609903656336,SMITH,EVAN,1948-11-25,M,99985,VALLEY HIGH,TRACK,Budgeree,TAS,4551,AUS,153.0618,-26.8153,41728065922,,,D,4,
501718,303436,,,,8003609903656377,WILLIAMS,JACOB,1976-03-01,M,99976,BLITHFIELD,VISTA,Bell Bay,SA,6428,AUS,118.0276,-32.1500,60578821951,,,W,4,
501720,303440,,,,8003609903656450,SMITH,ANTONIO,2010-09-13,M,99907,HUNTER CREST,TRACK,Maydena,NT,6475,AUS,117.3698,-30.9073,65454168514,,,S,4,
501721,303442,,,,8003609903656500,WHITE,LUCILLE,1962-11-27,F,99963,SUNNY VISTA,PLACE,Villawood,WA,2614,AUS,149.0499,-35.2509,29078017062,,,M,4,
501722,303444,,,,8003609903656542,MARTIN,RICK,1989-06-27,M,99978,CAMPUS,GROVE,Koallah,ACT,2328,AUS,150.7136,-32.3196,24124764265,,,M,4,
501723,303446,,300004,,8003609903579330,SMITH,LINDA,1952-11-18,F,99980,MERIBEL,LANE,Homerton,WA,2071,AUS,151.1567,-33.7689,23427236525,,,M,4,
501724,303448,,,,8003609903656641,SMITH,VINCENT,1985-08-17,M,99900,ALAMO,DRIVE,Nerren Nerren,ACT,4497,AUS,149.0821,-28.3825,42874098815,,,M,4,
501725,303450,,,,8003609903656682,TAYLOR,MARIAN,2007-03-07,F,99965,DECKER LAKE,STRAND,Calamia,SA,4467,AUS,147.5613,-26.2724,43002055542,,,S,4,
501726,303452,,,,8003609903656724,TAYLOR,BONNIE,2010-04-02,F,99992,SPIERS,MALL,Curdies River,NSW,4053,AUS,153.0104,-27.4105,41391649744,,,S,4,
501727,303454,300008,,,8003609903579413,JOHNSON,BILL,1993-07-26,M,99958,POWDER MONKEY,STRAND,Wallanbah,WA,4650,AUS,152.8307,-25.5970,59507559551,,,M,4,
501728,303456,,,,8003609903656807,MARTIN,PEDRO,1950-09-17,U,99989,BIGARADE,CRUISEWAY,Tarrayoukyan,TAS,6392,AUS,116.7559,-33.2332,68599550513,,,M,4,
501729,303458,,,,8003609903656849,TAYLOR,JONATHAN,1991-02-15,M,99994,SEWERPLANT,PLACE,Notts Well,NT,4311,AUS,152.5253,-27.4296,41468197625,,,D,4,
501730,303460,,,,8003609903656880,TAYLOR,PAMELA,1969-06-29,F,99950,RIDGE BEND,CAUSEWAY,Broken Head,ACT,4109,AUS,153.0603,-27.5798,48840737572,,,S,4,
501731,303462,,,,8003609903656922,MARTIN,TANESHA,1954-07-14,F,99924,BRANDY CREEK,BOULEVARD,Tharwa,WA,3121,AUS,144.9926,-37.8294,36013046511,,,M,4,
501732,303464,,,,8003609903656971,MARTIN,ELLIOTT,1958-12-08,M,99947,NEWELLWOOD,ESPLANADE,Annadale,VIC,2833,AUS,148.5156,-29.4249,27510368022,,,M,4,
501733,303466,,,,8003609903657011,MARTIN,NORA,1954-03-07,F,99923,COLUMBIAN,MALL,Cotswold Hills,ACT,2590,AUS,147.8263,-34.7658,26075355765,,,S,1,
501734,303468,,,,8003609903657060,WILSON,KELLI,2012-11-18,F,99908,TINY WOOD VLG,PLACE,Mount Samson,NSW,3171,AUS,145.1632,-37.9441,36235665274,,,S,4,
501735,303470,,,,8003609903657110,JOHNSON,MAMIE,2011-03-08,F,99906,CEDERLOF,CIRCLE,Tatong,QLD,2425,AUS,152.0599,-32.4713,21274482224,,,S,4,
501736,303472,,,,8003609903657169,SMITH,MAX,2008-12-15,M,99942,HARKNESS,TRACK,Gunbalanya,TAS,3516,AUS,144.0062,-36.5493,30751798432,,,S,4,
501737,303474,,,,8003609903657201,SMITH,AMY,2010-05-13,F,99929,HARVEST RIDGE,CRESCENT,Burekup,SA,2747,AUS,150.7321,-33.7416,27257768411,,,S,4,
501738,303476,,,,8003609903657250,SMITH,EARL,2008-06-11,M,99937,PASTORAL,TRACK,Kingsthorpe,SA,0853,AUS,132.3802,-14.5258,00805910523,,,S,4,
501739,303478,,,,8003609903657292,BROWN,CINDY,1949-08-26,F,99981,COVENTRY VIEW,CRESCENT,Gemmells,VIC,2735,AUS,143.4503,-35.1276,21696744942,,,S,4,
501740,303480,,,,8003609903657342,SMITH,BETTY,1985-07-27,F,99911,VERSAILLES,CLOSE,Gre Gre South,SA,2615,AUS,149.0337,-35.2004,29487586113,,,D,4,
501741,303482,,,,8003609903657391,TAYLOR,CLAIRE,1934-10-15,F,99947,CORPORATE PARK,GROVE,Glenlusk,ACT,2530,AUS,150.7627,-34.4546,24166205231,,,M,4,
501742,303484,,,,8003609903657441,JONES,DENISE,2006-02-04,F,99995,BOTHWELL,CIRCUIT,Tarrawingee,NT,6530,AUS,114.6317,-28.7521,61066068341,,,S,4,
501743,303486,,,,8003609903657490,BROWN,PATSY,1953-04-20,F,99937,CABOT,RIDGE,Tocumwal,NT,3527,AUS,143.2307,-36.0672,39438990365,,,S,4,
501744,303488,,,,8003609903657532,TAYLOR,OLGA,2004-03-19,F,99953,TROTTER,CAUSEWAY,Overland Corner,VIC,4129,AUS,153.1859,-27.6837,46686720741,,,S,4,
501745,303490,,,,8003609903657581,BROWN,SHOSHANA,1973-03-17,F,99957,BECKSTEAD,MALL,Boronia Park,SA,3617,AUS,145.1592,-36.4092,36528719111,,,M,4,
501746,303492,,,,8003609903657631,WILLIAMS,GERALD,1952-01-10,M,99959,MORNING RIDGE,COURT,Two Wells,ACT,3869,AUS,146.4246,-38.3992,35878745944,,,M,4,
501747,303494,,,,8003609903657680,TAYLOR,MARA,1936-04-17,F,99929,PRESIDENTS,PARADE,Mungo Brush,SA,3391,AUS,142.4438,-36.0718,37708327765,,,M,4,
501748,303496,,,,8003609903657722,WILLIAMS,SHEILA,1932-03-31,F,99937,RED STONE,CIRCUIT,Glendevie,NSW,4553,AUS,152.9263,-26.7542,42647552341,,,S,4,
501749,303498,,,,8003609903657763,BROWN,CLYDE,1945-04-17,M,99907,WINTER HILL,SQUARE,Granite Vale,TAS,6156,AUS,115.8016,-32.0402,65788863342,,,M,4,
501750,303500,,,,8003609903657805,TAYLOR,DAISY,1961-03-31,F,99908,WHEAT MEADOW,PLACE,Toowoomba West,NSW,3448,AUS,144.4415,-37.0890,36533022844,,,W,4,2016-12-07
501751,303502,,,,8003609903657854,JONES,BRENDA,1991-11-17,F,99974,VALLE,GLEN,Toowong,TAS,2010,AUS,151.2100,-33.8849,21838967824,,,D,4,
501752,303504,,,,8003609903657896,WILSON,JUDY,1959-05-18,F,99941,ALBION BASIN,CRUISEWAY,Rankins Springs,VIC,4224,AUS,153.4903,-28.1489,42414944214,NIV40938B,NSP,D,4,
501753,303506,,,,8003609903657938,MARTIN,HAYDEE,1946-10-22,F,99911,ARGYLE,CIRCUS,Emungalan,TAS,5583,AUS,137.7185,-35.1007,57364817961,,,S,4,
501754,303508,,,,8003609903657987,SMITH,FREDERICK,1974-07-11,M,99958,MAASAI,CIRCLE,Bom Bom,ACT,5113,AUS,138.6777,-34.6999,50257277951,,,S,4,
501755,303510,,,,8003609903658027,SMITH,GEORGIA,1944-07-09,F,99906,MOSIAH,WALK,Bungeet West,QLD,2317,AUS,152.0663,-32.7093,26598937523,,,S,4,
501757,303514,,,,8003609903658118,WILLIAMS,LEONARD,1957-08-21,M,99921,SILVER MESA,AVENUE,Grass Valley,ACT,5433,AUS,138.2239,-32.3672,52366086261,W 999222B,GOL,S,4,
501758,303516,,300008,,8003609903579413,JOHNSON,FRED,1994-07-25,M,99940,DESERT EAGLE,PLACE,Nichols Point,NT,5243,AUS,138.8547,-34.9764,59507559551,,,M,4,
501759,303518,,,,8003609903658217,JONES,JOSEF,1960-07-20,M,99972,ERICA,CIRCUS,Bella Vista,VIC,6069,AUS,116.0112,-31.7825,62841860144,,,M,4,
501760,303520,,,,8003609903658258,SMITH,LELAND,1993-04-07,M,99968,IVY ARBOR,HIGHWAY,Toonumbar,TAS,3831,AUS,146.0741,-38.0003,31603330123,,,S,4,
501761,303522,,,,8003609903658290,BROWN,CARMELITA,1951-06-04,F,99975,MTN WOOD,ROAD,Cabarlah,ACT,3740,AUS,146.7686,-36.7277,36891935215,,,D,4,
501762,303524,,,,8003609903658340,BROWN,GLORIA,1975-03-27,F,99955,LARCHMONT,VISTA,Charlwood,SA,7466,AUS,145.6191,-42.0744,50714487861,,,M,4,
501764,303528,,,,8003609903658431,TAYLOR,GLADYS,1998-04-12,F,99920,BARD,CIRCUIT,North Brother,SA,7026,AUS,147.4323,-42.6176,54353247345,,,S,4,
501765,303530,,,,8003609903658472,SMITH,YADIRA,1978-01-29,F,99921,YVONNE,CIRCLE,Reid River,NSW,6176,AUS,115.7986,-32.4224,68067165162,,,M,4,
501767,303534,,,,8003609903658555,TAYLOR,CHARLIE,1946-09-07,F,99969,CHAPERRAL,WAY,Upper Lurg,QLD,2021,AUS,151.2341,-33.8977,27509152365,,,M,4,
501768,303536,,,,8003609903658597,BROWN,ELISEO,2016-01-26,M,99969,COUNTRY RIDGE,DRIVE,French Island,TAS,2477,AUS,153.4429,-28.8707,22054969734,,,S,4,
501769,303538,,,,8003609903658647,JONES,WILLIE,1984-07-25,M,99957,BURGESS,CENTREWAY,Palm Island,SA,3956,AUS,145.9285,-38.6616,32018417812,QP954846D,ORN,M,4,
501770,303540,,,,8003609903658696,JONES,CHAD,2007-11-30,M,99923,CARRICK,CLOSE,Felton,ACT,2829,AUS,148.4532,-30.6130,28276747172,,,S,4,
501771,303542,,,,8003609903658738,JOHNSON,CAMERON,1991-08-27,M,99951,AUBREY MEADOW,CONCOURSE,Painswick,TAS,2178,AUS,150.7893,-33.8704,20909908333,,,M,4,
501772,303544,,,,8003609903658787,BROWN,ESSIE,1997-11-13,F,99953,HIDDEN OAK,PARADE,Mount Mort,TAS,3579,AUS,143.8645,-35.9305,33619095043,,,M,4,
501773,303546,,,,8003609903658829,WILLIAMS,ANDREA,1985-03-04,F,99999,DEER KNOLL,STREET,Boolite,NSW,4007,AUS,153.0641,-27.4394,40948329551,,,W,4,
501774,303548,,,,8003609903658860,WILSON,JOE,1963-07-28,M,99938,EAGLES STONE,AVENUE,Temora,WA,7216,AUS,148.2803,-41.2534,50040644332,NPX98078D,WHT,S,4,
501775,303550,,,,8003609903658910,SMITH,TANISHA,2008-07-17,F,99998,EVERGREEN VIEW,WAY,Nana Glen,QLD,3105,AUS,145.0857,-37.7663,39298078464,,,S,4,
501776,303552,,,,8003609903658951,SMITH,SHERMAN,1939-12-15,M,99925,ARCATA,CAUSEWAY,Glendaruel,SA,2210,AUS,151.0549,-33.9753,25935878764,,,W,4,
501777,303554,,,,8003609903658993,BROWN,FRED,1988-12-24,M,99935,USIXTY FIVE,CLOSE,Norseman,TAS,3713,AUS,145.8885,-37.2063,35914052713,,,D,4,
501778,303556,,,,8003609903659041,WILSON,MACK,1985-05-13,M,99953,GLENDALE,BOULEVARD,Canada Bay,SA,3045,AUS,144.8350,-37.6756,31782162253,,,D,4,
501779,303558,,,,8003609903659090,SMITH,VICKIE,1935-07-01,F,99946,PUEBLO,LANE,Figtree,VIC,5661,AUS,134.6081,-32.3149,53109753374,,,S,4,
501780,303560,,,,8003609903659132,WILSON,FRANK,1963-09-28,M,99911,FRONT,WAY,Mundoo Island,NT,2026,AUS,151.2634,-33.8930,21512693962,,,S,4,
501781,303562,,,,8003609903659173,WILLIAMS,KAREN,1986-08-26,F,99979,WINDSOR MANOR,STREET,Tibradden,NT,2559,AUS,150.7947,-34.0512,26423479175,,,M,4,
501782,303564,,,,8003609903659223,BROWN,HONG,1933-05-24,F,99931,RENDEZVOUS,GLEN,The Lagoon,TAS,3458,AUS,144.2837,-37.4213,34430565234,,,M,4,1975-02-23
501783,303566,,,,8003609903659264,BROWN,CECIL,1942-09-04,M,99933,NAVAJO,ESPLANADE,North Brother,ACT,3746,AUS,146.5539,-36.3141,31785666651,,,M,4,
501784,303568,,300000,,8003609903579249,SMITH,JANIE,1980-12-13,F,99959,HIGHLANDCV,TERRACE,Cornwallis,SA,4498,AUS,149.7636,-28.2225,41553023145,,,M,4,
501785,303570,,,,8003609903659355,JONES,BIANCA,2000-12-19,F,99969,SADY,CRUISEWAY,Carbrook,NT,3453,AUS,144.2557,-36.9983,30228187544,,,S,4,
501786,303572,,,,8003609903659405,TAYLOR,FRIEDA,2004-01-02,F,99929,STERLING HILLS,CIRCUS,Tatham,TAS,6564,AUS,116.5222,-31.7163,66006417274,,,S,4,
501787,303574,,,,8003609903659447,BROWN,KIMIKO,2010-08-26,F,99934,CAMPBELL,PROMENADE,Wingham,TAS,3033,AUS,144.8567,-37.7367,30702374863,,,S,4,
501788,303576,,,,8003609903659496,TAYLOR,MAGDALENA,2014-06-25,F,99984,LANEY,LANE,Benaraby,NT,6762,AUS,123.5280,-21.5048,63077774122,,,S,1,
501789,303578,,,,8003609903659546,TAYLOR,MERLIN,1978-02-08,M,99940,SHEEP CREEK,WALK,Thargomindah,NT,5024,AUS,138.5147,-34.9276,59805858422,,,D,4,
501790,303580,,,,8003609903659587,WILLIAMS,MARIO,1982-10-03,M,99913,BOBWHITE,HIGHWAY,Warrumbungle,TAS,3127,AUS,145.1002,-37.8252,35497549825,,,S,4,
501791,303582,,,,8003609903659629,JONES,JUSTIN,2009-11-02,M,99918,BROWNS LOOP,RISE,Lower Tully,TAS,3072,AUS,145.0069,-37.7416,31096162613,,,S,4,
501792,303584,,,,8003609903659678,TAYLOR,VICTOR,2002-10-24,M,99911,MCDOWELL,VIEW,Bonbeach,QLD,6315,AUS,117.7496,-33.1341,67165231911,,,S,4,
501793,303586,,,,8003609903659728,SMITH,HENRY,1995-07-04,M,99963,RANDERS,MALL,Guluguba,NT,2330,AUS,150.8610,-32.8155,24306866174,,,S,1,
501794,303588,300010,,,8003609903579462,JOHNSON-SMITH,SHELLY,2011-08-26,F,99951,HUNTERS CREEK,CRUISEWAY,South Morang,NT,2044,AUS,151.1781,-33.9159,24976625372,,,S,4,
501795,303590,,,,8003609903659801,TAYLOR,ISSAC,2008-08-26,M,99905,WABASH,RIDGE,Killarney Heights,SA,3767,AUS,145.3511,-37.8362,39777292675,,,S,4,
501796,303592,,,,8003609903659850,WILSON,CURTIS,1966-06-27,M,99929,MYSTIC BROOK,ROAD,Dorroughby,NT,5150,AUS,138.6692,-34.9718,52452733524,,,M,4,
501797,303594,,,,8003609903659900,WHITE,RICHARD,1934-11-02,M,99942,CARRIAGE STAR,ALLEY,Tolwong,SA,7325,AUS,145.7781,-41.0205,58985691943,,,S,4,
501798,303596,,,,8003609903659942,TAYLOR,FREDERICK,1997-08-04,M,99900,JOSHUA,CENTREWAY,Burnsfield,NT,3026,AUS,144.7873,-37.8336,36386659415,,,M,4,
501799,303598,,,,8003609903659991,SMITH,WILLIS,1990-08-07,M,99968,BELFORD,STRAND,Upper Lansdowne,ACT,4494,AUS,149.5318,-28.1753,47920711355,,,S,4,
501800,303600,,300002,,8003609903579298,TAYLOR,KEVIN,2016-02-14,M,99973,PAMELA,SQUARE,Goomally,VIC,2011,AUS,151.2283,-33.8716,25833890031,,,S,4,
501801,303602,,,,8003609903660098,JONES,LADY,1974-06-03,F,99911,JOAQUIN,CENTREWAY,Parkdale,TAS,4601,AUS,152.3380,-26.3054,47453111032,,,M,4,
501802,303604,,,,8003609903660130,SMITH,MONIKA,1989-11-10,F,99901,DIAMONDBACK,STREET,Murweh,NT,5485,AUS,138.1583,-32.6511,52768516851,,,M,4,
501803,303606,,,,8003609903660189,JOHNSON,SAMUEL,1946-12-21,F,99927,CALLANDER,RISE,Helensvale Town Centre,TAS,2321,AUS,151.7957,-32.5345,20192437845,,,S,4,
501805,303610,,,,8003609903660270,BROWN,CRAIG,1947-09-17,M,99940,RIVER CREST,MALL,Corrabare,QLD,3292,AUS,141.1418,-38.0778,32042178113,,,S,4,
501806,303612,,,,8003609903660320,WHITE,MARIA,1999-07-28,F,99917,HUNTER SPRING,LANE,Jambin,WA,7291,AUS,147.0290,-41.5416,56549803462,,,S,4,
501807,303614,,,,8003609903660379,BROWN,JEREMY,2006-08-17,M,99951,BRISTOL RIDGE,CENTREWAY,Export Park,QLD,3646,AUS,145.7243,-36.4272,33518714835,,,S,4,
501808,303616,,,,8003609903660411,SMITH,KATHERINE,1948-08-01,F,99983,OXLEY,GLEN,Quoiba,WA,5255,AUS,138.8946,-35.1786,53284237473,,,M,4,
501810,303620,,,,8003609903660502,TAYLOR,WILLIAMS,2003-06-06,M,99980,OLD FASHION,ESPLANADE,Eton,TAS,2070,AUS,151.1866,-33.7673,25138084152,,,S,4,
501811,303622,,,,8003609903660551,SMITH,LINDSEY,1996-12-28,F,99949,DELOREAN,CENTREWAY,Newcastle East,TAS,5611,AUS,137.1595,-32.9896,54735619414,,,M,4,
501812,303624,,,,8003609903660601,SMITH,NATIVIDAD,1985-09-03,F,99979,BEAR CREEK,STRAND,Kinypanial,NSW,5006,AUS,138.5949,-34.9090,51186340024,,,S,4,
501813,303626,,,,8003609903660643,JONES,AMY,1977-07-19,F,99994,OLD SADDLE,TRACK,Mount Gardiner,NT,2325,AUS,151.1598,-32.8354,28258575233,,,M,4,
501814,303628,,,,8003609903660692,SMITH,STELLA,1936-04-29,F,99902,WASATCH STAR,CIRCLE,Calavos,TAS,2839,AUS,147.0547,-29.5982,28579932954,,,S,4,
501816,303632,,300008,,8003609903579413,JOHNSON,FRED,1994-07-25,M,99980,ROSEDALE,VISTA,Lalor,ACT,5033,AUS,138.5658,-34.9321,59507559551,,,M,4,
501817,303634,,300000,,8003609903579249,SMITH,JANIE,1980-12-13,F,99959,HIGHLANDCV,TERRACE,Cornwallis,SA,4498,AUS,149.7636,-28.2225,41553023145,,,M,4,
501818,303636,,,,8003609903660874,SMITH,ANGELICA,1987-08-24,F,99981,HOLLADAY OAKS,WAY,Millwood,NSW,3893,AUS,147.8956,-37.5960,36416271875,,,S,4,
501819,303638,,,,8003609903660916,WILSON,ARMAND,1953-05-13,M,99914,BRIARWOOD,CIRCLE,Sunnybrae,TAS,3111,AUS,145.1850,-37.7867,31846074911,,,S,4,
501820,303640,,,,8003609903660957,MARTIN,BRYAN,2001-10-10,M,99982,COPPER ROSE,VISTA,Woodrising,NT,6386,AUS,117.8727,-31.9507,66778021712,,,S,4,2012-07-12
501821,303642,,,,8003609903660999,JONES,COLLIN,1971-03-09,M,99917,CHETS,GROVE,Callaghans Creek,WA,3254,AUS,143.5287,-38.2964,31860702522,,,S,4,
501822,303644,,,,8003609903661047,WILLIAMS,SYREETA,1985-02-22,F,99990,RADIENCE,STRAND,Templin,ACT,7017,AUS,147.3408,-42.6797,56306493252,,,S,4,
501823,303646,,,,8003609903661088,WILLIAMS,DUSTIN,1961-09-21,M,99911,CHERRY OAK,ROAD,Whroo,NT,2193,AUS,151.1288,-33.9100,21810951172,,,M,4,
501824,303648,,,,8003609903661138,WILLIAMS,ANDRIA,1952-08-02,F,99940,HELAMAN,CIRCUS,Mimegarra,TAS,4007,AUS,153.0626,-27.4296,41712598723,,,M,4,1955-01-13
501825,303650,,,,8003609903661187,BROWN,MARINA,1988-09-23,F,99978,SHADOWLANDS,GLEN,Yandoit,TAS,2836,AUS,143.6196,-31.1999,25312540241,,,S,4,
501826,303652,,,,8003609903661229,JOHNSON,BARBARA,1945-04-22,F,99918,SHELBY VIEW,HIGHWAY,Palana,NSW,4735,AUS,143.0394,-22.3806,43587230474,,,M,4,
501827,303654,,,,8003609903661260,SMITH,LEONARD,1968-09-15,M,99959,HAVEN DALE,TERRACE,Waukaringa,QLD,3621,AUS,144.9593,-36.2421,39972836762,,,M,4,
501828,303656,,,,8003609903661302,MARTIN,DIANNE,1963-11-07,F,99977,STIRRUP,TERRACE,Kyarran,ACT,6174,AUS,115.7609,-32.4253,66321571744,,,M,4,
501829,303658,,300010,,8003609903579462,JOHNSON,SHELLY,2011-08-26,F,99951,HUNTERS CREEK,CRUISEWAY,South Morang,NT,2044,AUS,151.1781,-33.9159,24976625372,,,S,4,
501830,303660,,,,8003609903661393,TAYLOR,CYNTHIA,1972-05-07,F,99945,SOLOMON,GLEN,Emu Downs,QLD,2101,AUS,151.2879,-33.7021,25824171675,,,M,4,
501831,303662,,,,8003609903661443,BROWN,SHELBY,1969-04-04,F,99936,LONE CREEK,CAUSEWAY,Nap Nap Marra,NT,6037,AUS,115.6177,-31.4891,64526432825,,,M,4,
501832,303664,,,,8003609903661492,JONES,MAXINE,2006-12-08,F,99946,HOLLOW DALE,CRUISEWAY,Villeneuve,ACT,5241,AUS,138.8762,-34.9047,59296833544,,,S,4,
501834,303668,,,,8003609903661591,SMITH,FAIRY,1934-07-30,F,99949,EASY CHAIR,CIRCUS,Englefield,SA,2352,AUS,151.0046,-31.0705,21917063343,,,M,4,
501835,303670,300008,,,8003609903579413,JOHNSON,CARL,1994-07-25,M,99912,GRIZZLY HOLLOW,ALLEY,Collaroy Plateau,WA,5357,AUS,139.9007,-34.3757,59507559551,,,M,4,
501836,303672,,,,8003609903661690,SMITH,IRENE,2007-03-03,F,99941,INDIAN ROCK,GROVE,Terrigal,NT,3864,AUS,147.3182,-37.7496,37876100225,,,S,4,
501838,303676,,,,8003609903661781,BROWN,JACKIE,1975-09-25,M,99945,MANFIELD,STREET,Point Leo,NT,6071,AUS,116.1066,-31.9226,66552314831,,,M,4,
501839,303678,,,,8003609903661823,WILSON,MELANIE,1978-08-12,F,99927,ALTAMONT,CRESCENT,New Valley,WA,3033,AUS,144.8567,-37.7367,34664131821,,,S,4,
501840,303680,,,,8003609903661864,BROWN,GORDON,1970-10-17,M,99981,GLEN SPRINGS,CRESCENT,Webbers Creek,ACT,3754,AUS,145.1403,-37.5981,36642512172,,,S,4,
501841,303682,,,,8003609903661906,WILLIAMS,ZACHARIAH,2016-07-21,M,99966,CASTLEFIELD,CRUISEWAY,Mullengudgery,ACT,4706,AUS,149.7149,-22.6229,44902520032,,,S,4,
501842,303684,,,,8003609903661948,TAYLOR,ESTELLE,1979-01-03,F,99930,MAJESTIC LOOP,CRUISEWAY,Mount Madden,SA,3234,AUS,143.8047,-38.6420,35859371514,,,D,4,
501843,303686,,,,8003609903661997,SMITH,STANLEY,1982-05-05,M,99966,LEYTONSTONE,TRACK,Louth,TAS,3755,AUS,145.1321,-37.5507,38130504213,,,D,1,
501844,303688,,,,8003609903662037,WILSON,CANDIDA,1954-05-23,F,99903,SANTIAGO,RISE,Cowabbie,ACT,3321,AUS,144.0040,-38.1084,31151893374,,,S,4,
501846,303692,,,,8003609903662136,JONES,NANCY,1978-10-09,F,99903,CUMORAH,CIRCLE,Owen,NT,3633,AUS,145.4750,-36.2877,30678558865,,,S,4,
501847,303694,,,,8003609903662185,WILLIAMS,NGAN,1948-12-26,F,99990,NAVAJO,RISE,Millers Forest,ACT,4382,AUS,151.8618,-28.8313,49565337854,,,M,4,
501848,303696,,,,8003609903662235,WILSON,THUY,1952-02-28,F,99912,HONEYWOOD COVE,PLACE,Pentland,WA,2735,AUS,143.5369,-35.1956,23414396843,,,S,4,
501850,303700,,,,8003609903662326,BROWN,JOEY,1979-11-20,M,99962,SHAYN HILL,CRESCENT,Baringhup West,NSW,2900,AUS,149.0646,-35.4150,26768828142,,,M,4,
501851,303702,,,,8003609903662375,TAYLOR,BRADLEY,1985-06-13,M,99970,PORTSIDE,ESPLANADE,Bribbaree,VIC,4054,AUS,152.9526,-27.4125,48576765041,,,M,4,
501852,303704,,,,8003609903662425,TAYLOR,OLIVIA,1999-11-01,F,99947,QUARTZ VALLEY,TRACK,Guerilla Bay,SA,4800,AUS,148.4185,-20.4799,41884728662,,,S,4,
501853,303706,,300014,,8003609903579546,SMITH,RAMON,1976-04-19,M,99918,GOLDEN HARVEST,CLOSE,Canobolas,ACT,6398,AUS,116.6447,-34.7802,37099950653,,,M,4,
501854,303708,,,,8003609903662508,TAYLOR,LISA,1933-05-31,F,99995,MYSTIC WELLS,CAUSEWAY,Tumbarumba,NT,3960,AUS,146.1742,-38.6118,37802822851,,,M,4,
501855,303710,,,,8003609903662557,SMITH,STACY,1946-08-15,F,99951,ONTARIO,CIRCUS,Grahamvale,TAS,2534,AUS,150.7907,-34.7396,25899303932,,,M,4,
501856,303712,,,,8003609903662599,JONES,MIRIAM,1959-04-15,F,99995,PATTI,STRAND,Claypans,WA,3434,AUS,144.6447,-37.3979,38812108962,,,S,4,
501858,303716,,,,8003609903662680,BROWN,BRENT,1935-01-21,M,99988,SAPPORO,CIRCUS,Loch Sport,QLD,6638,AUS,117.8845,-28.0634,60894763752,,,M,4,
501859,303718,,,,8003609903662730,JOHNSON,BEVERLY,1980-04-21,F,99966,THORNWOOD,LANE,Prenzlau,TAS,3735,AUS,146.6349,-36.5426,33577602314,,,D,4,
501860,303720,,,,8003609903662771,WILLIAMS,DOROTHY,2003-01-31,F,99967,SAND TRAP,GLEN,Kallaroo,VIC,4810,AUS,146.8100,-19.2498,48270917241,,,S,4,
501861,303722,,,,8003609903662821,BROWN,VANESSA,2000-02-20,F,99990,OSLO,CRESCENT,Williamsdale,VIC,7301,AUS,147.0333,-41.6224,51727258572,,,S,4,
501862,303724,,,,8003609903662862,JOHNSON,CATHY,1973-05-05,F,99937,EMIGRATION,WAY,Ballogie,WA,3424,AUS,141.9593,-35.7399,31138355753,,,M,4,
501863,303726,,,,8003609903662912,JONES,PEGGY,1937-07-16,F,99908,GINGER FOX,CIRCLE,Warner Glen,NSW,5332,AUS,140.3482,-34.3061,51696060913,,,M,4,
501864,303728,,,,8003609903662961,WILSON,MITCHEL,1967-12-25,M,99999,ASPEN HILLS,DRIVE,Brompton,NSW,4868,AUS,145.7595,-16.9778,46026599511,,,W,4,
501865,303730,,,,8003609903663019,JONES,RANDALL,1951-04-10,M,99902,AQUA VISTA,CIRCLE,Sunnydale,QLD,3533,AUS,142.7615,-35.3350,30010341814,,,S,4,
