PID,UR,AltUR,Alias,Merged,Deleted,IHI,familyName,givenName,birthdate,sex,streetNo,streetName,streetType,suburb,state,postcode,country,longitude,latitude,medicareNo,dvaNo,dvaType,married,race,deathDate
21077,15927,305890,,,,8003609903711719,WILSON,MATTHEW,1979-05-17,M,99979,SWINDON,CIRCLE,Allambie,SA,6312,AUS,117.3599,-32.9608,67770568842,,,S,4,
21078,15932,,,,,,WILLIAMS,STACY,1996-03-20,F,99938,GATHERING,VISTA,Piney Range,NT,6071,AUS,116.1066,-31.9226,64134696151,NX659881E,GOL,S,4,2012-09-14
21079,15938,305138,,,,8003609903579637,JOHNSON,ROSALINDA,2016-04-15,F,99908,FOX DEN,WAY,Butlers Gorge,WA,2371,AUS,151.5495,-29.3661,43027340511,,,S,4,
21080,15943,300184,,,,8003609903583340,SMITH,ALTON,1993-08-27,M,99915,TOLCATE,PARKWAY,Walloway,ACT,3324,AUS,143.4122,-37.8716,31248461744,,,W,4,
21081,15949,301790,,,,8003609903619359,WHITE,DOLORES,2012-02-16,F,99967,GOLDEN EYE,TRACK,Bell Park,ACT,6525,AUS,115.1803,-29.2749,60193698075,,,S,4,
21082,15954,301346,,,,8003609903609400,WILSON,LEE,2013-04-07,M,99919,SWASONT,PROMENADE,Burnett Heads,WA,3054,AUS,144.9681,-37.7856,31137399044,,,S,4,
21083,15959,300572,,,,8003609903592051,WILLIAMS,VIOLA,1935-07-14,F,99903,CATHAY,ESPLANADE,Bronte,SA,3392,AUS,142.6816,-36.3422,33087583914,,,M,4,
21084,15965,302234,,,,8003609903629366,JONES,BEULAH,2011-05-31,F,99983,SUNSPOT,VISTA,Yinnar,WA,4375,AUS,151.9141,-28.5283,61098054951,,,S,4,
21085,15970,301620,,,,8003609903615555,JOHNSON,RAYMOND,1945-03-13,M,99965,SUNNY FLOWERS,GLEN,Pony Hills,NT,2474,AUS,152.8617,-28.5172,27626837724,,,M,4,
21086,15975,301468,,,,8003609903612164,JOHNSON,TERRY,1986-04-10,M,99911,MARKEA,PLACE,Mendooran,SA,3584,AUS,143.6388,-35.4483,39692612874,,,M,4,
21087,15981,302590,,,,8003609903637286,JOHNSON,LYDIA,1940-11-17,F,99927,CENTRAL PARK,RIDGE,Paracombe,NT,4220,AUS,153.4320,-28.1107,42096607864,,,M,3,
21088,15986,302266,,,,8003609903630026,SMITH,JEREMY,1934-06-19,M,99980,BRITTANY PARK,STREET,Bidgeemia,SA,3378,AUS,143.1268,-37.5274,33048171744,,,M,4,
21089,15991,300196,,,,8003609903583605,JONES,KAREN,1986-12-10,F,99940,AMANDA,TERRACE,Jeparit,WA,2035,AUS,151.2236,-33.9368,22675265152,,,M,4,
21090,15997,304578,,,,8003609903579413,JOHNSON,STEPHEN,1994-07-25,M,99980,ROSEDALE,VISTA,Lalor,ACT,5033,AUS,138.5658,-34.9321,59507559551,,,M,4,
21091,16002,300032,,,,8003609903579371,JONES,ANTHONY,2010-09-18,M,99973,TAYLORS HILL,CENTREWAY,Mangrove Creek,TAS,4724,AUS,146.8243,-24.0112,32613579854,,,S,4,
21092,16008,303952,,,,8003609903668026,JONES,BRUCE,1943-04-06,M,99935,JUDY,ESPLANADE,Merah North,QLD,2911,AUS,149.1349,-35.2178,24170876115,,,M,4,
21093,16014,304884,,,,8003609903579546,SMITH,EDWARD,1976-04-19,M,99957,OUT OF COUNTY,GROVE,Murray Bridge East,QLD,6740,AUS,126.6390,-14.2916,37099950653,,,M,4,
21094,16019,301096,,,,8003609903603809,WILLIAMS,SIERRA,1952-08-13,F,99952,LADY LAKE,MALL,Bolton,WA,2017,AUS,151.2079,-33.9003,67840245872,,,S,4,1971-11-01
21095,16025,305554,,,,8003609903669271,WILSON,THOMAS,1975-01-12,M,99999,MILKY,DRIVE,Icy Creek,NT,2023,AUS,151.2549,-33.8796,20992895052,,,W,4,
21096,16031,305266,,,,8003609903697603,WHITE,CARLOS,1936-02-12,M,99912,ONTARIO,CIRCLE,Horseshoe Bend,ACT,3821,AUS,145.8864,-38.2801,30600701513,,,M,4,
21097,16036,301048,,,,8003609903602744,SMITH,DEBORAH,1955-07-03,F,99925,VILLAGE THREE,AVENUE,Avonside,SA,7291,AUS,147.0290,-41.5416,50789498253,,,S,4,
21098,16042,304470,,,,8003609903679700,WHITE,ROSALIND,1956-08-08,F,99941,TOPPS,AVENUE,Sunny Nook,NT,5580,AUS,137.8717,-34.6522,50667222633,,,M,4,
21099,16047,302816,,,,8003609903642435,MARTIN,MARC,1992-08-16,M,99957,GENESEE,PROMENADE,Knebsworth,ACT,4169,AUS,153.0479,-27.4832,43172634074,,,S,4,
21100,16052,305592,,,,8003609903579587,JONES,MARY,2013-03-20,F,99996,BRAEWOOD,VISTA,Tyabb,SA,4352,AUS,151.8620,-27.1263,37592625965,,,S,4,
21101,16057,305820,,,,8003609903710091,BROWN,LELA,1995-06-27,F,99913,FASHION PLACE,TERRACE,Porters Creek,TAS,4350,AUS,151.8872,-27.5430,47053803435,NA891464D,UNK,S,4,
21102,16063,305444,,,,8003609903701645,WHITE,HELEN,1965-11-05,F,99981,RUSTIC MEADOW,CAUSEWAY,Kudardup,QLD,2227,AUS,151.0876,-34.0505,29006971075,,,S,4,
21103,16069,305670,,,,8003609903706727,TAYLOR,THELMA,1936-03-04,F,99924,RENAE,SQUARE,Gobarralong,ACT,3435,AUS,144.7636,-37.1704,39434933471,,,M,4,
21104,16075,302378,,,,8003609903632584,WILSON,ROGER,1998-03-16,M,99910,CARLOS,HIGHWAY,Poona,TAS,2454,AUS,152.7806,-30.4368,20267067244,,,S,4,
21105,16080,300698,,,,8003609903594842,BROWN,CHERYL,2001-10-07,F,99993,HIDDEN BLUFF,CAUSEWAY,Badgerin Rock,VIC,4183,AUS,153.4504,-27.4003,47224539844,,,S,4,
21106,16085,301472,,,,8003609903612248,TAYLOR,LATASHA,1974-02-25,F,99984,HEATHER DALE,CIRCUS,Kiama Heights,NT,3166,AUS,145.1086,-37.9074,38261223355,,,M,4,
21107,16090,,,,,8003609903586434,SMITH,CARMEN,1933-12-22,F,99952,AVIATOR,PROMENADE,Lower Moira,TAS,0846,AUS,131.1674,-13.1661,05027963663,,,M,4,
21108,16096,302910,,,,8003609903644530,WHITE,SANDRA,1941-08-27,F,99918,BRITTANY TOWN,CRESCENT,Highvale,VIC,2160,AUS,150.9848,-33.8339,25032041342,,,S,4,
21109,16102,305242,,,,8003609903579330,SMITH (TAYLOR),LINDA,1952-11-17,F,99962,ASPEN HAVEN,ROAD,Eildon,WA,2134,AUS,151.1041,-33.8783,23427236525,,,M,4,
21110,16107,305606,,,,8003609903579413,JOHNSON,FRED,1994-07-25,M,99980,ROSEDALE,VISTA,Lalor,ACT,5033,AUS,138.5658,-34.9321,59507559551,,,M,4,
21111,16113,304090,,,,8003609903671178,TAYLOR,CINDY,1997-05-30,F,99953,ABBEY,HIGHWAY,Westby,NSW,7005,AUS,147.3438,-42.9107,55607076224,,,S,4,
21112,16118,,,,,,WILLIAMS,ERINN,1941-10-14,F,99916,MIRABELLA,COURT,Mcmahons Point,VIC,6463,AUS,117.3092,-31.1081,61362977544,,,M,4,
21113,16124,305200,,,,8003609903696159,WILLIAMS,REGINALD,2014-08-28,M,99928,THISTLE WOOD,WALKWAY,Mount Kuring-Gai,VIC,6472,AUS,117.6846,-30.3860,07209648272,,,S,4,
21114,16130,,,,,,WILLIAMS,EUNICE,1966-01-05,F,99918,MYA NICHOL,BOULEVARD,Amor,NSW,5097,AUS,138.7036,-34.8218,52890550863,,,S,4,1981-05-24
21115,16136,301148,,,,8003609903604997,TAYLOR,GREGORY,1977-07-20,M,99921,BRULE,VIEW,Fairney View,NT,3223,AUS,144.6797,-38.1813,39432387533,,,D,4,
21116,16141,300618,,,,8003609903593075,JONES,CHRISTINA,1958-10-12,F,99999,EAGLE BEND,AVENUE,Boorganna,NT,3571,AUS,144.0860,-36.3686,37939428111,,,S,4,
21117,16147,301524,,,,8003609903613428,WHITE,CYNTHIA,1994-04-26,F,99950,SAGE RIM,WALK,Laen East,ACT,2791,AUS,149.1537,-33.6189,44835163664,,,W,4,
21118,16152,300736,,,,8003609903595716,WILSON,MOLLY,1991-07-06,F,99985,TAYLORS PARK,CLOSE,Ruby,QLD,2581,AUS,149.2458,-34.6926,21913407553,,,S,4,
21119,16157,301518,,,,8003609903579546,SMITH,CEDRIC,1976-04-19,M,99961,STRATTON,RISE,Tiona,WA,3607,AUS,145.1787,-36.8552,37099950653,,,M,4,
21120,16162,300652,,,,8003609903593802,WHITE,THOMAS,1965-09-09,M,99904,ALTARA,STREET,Wallacia,TAS,5018,AUS,138.4942,-34.7748,52967347515,,,M,4,
21121,16168,,,,,8003609903586574,BROWN,ERROL,1948-07-24,M,99900,YELLOW STONE,COURT,Warragul South,ACT,6351,AUS,117.9496,-33.2586,66902686745,,,M,4,
21122,16173,301318,,,,8003609903608741,BROWN,SHERRY,1981-07-11,F,99944,BORG,CIRCUS,Coleambally,NT,3546,AUS,142.7688,-34.9601,21091948443,,,M,4,
21123,16179,305932,,,,8003609903581567,MARTIN-MARTIN,PEGGY,1951-03-14,F,99978,LABRUM,GROVE,South Maroota,NT,6566,AUS,116.5276,-31.4864,62624476155,,,S,4,
21124,16184,305772,,,,8003609903709028,WHITE,EDNA,1976-02-14,F,99916,VERMER,HIGHWAY,Niangala,SA,4157,AUS,153.2042,-27.5860,37383360111,,,S,4,
21125,16189,,,,,,SMITH,STACY,1949-05-28,F,99997,EDUCATION,CIRCLE,West Gosford,WA,3137,AUS,145.3181,-37.8107,38952769134,,,M,4,
21126,16195,304590,,,,8003609903579413,JOHNSON,EDMUND,1994-07-25,M,99980,ROSEDALE,VISTA,Lalor,ACT,5033,AUS,138.5658,-34.9321,59507559551,,,M,4,
21127,16201,303578,,,,8003609903659546,TAYLOR,MERLIN,1978-02-08,M,99940,SHEEP CREEK,WALK,Thargomindah,NT,5024,AUS,138.5147,-34.9276,59805858422,,,D,4,
21128,16207,302080,,,,8003609903625877,SMITH,ADAN,1933-08-27,M,99965,RAQUEL,CRUISEWAY,Ardlethan,ACT,5306,AUS,139.7185,-35.1290,53405767355,,,S,4,
21129,16213,300950,,,,8003609903600557,TAYLOR,SYDNEY,1968-04-25,M,99965,BERTELLA,AVENUE,Mount Tenandra,NT,3550,AUS,144.3036,-36.7284,35696096463,,,S,4,
21130,16218,304436,,,,8003609903678967,WILLIAMS,JARROD,1947-06-06,M,99962,NICHOLS,CENTREWAY,Fiddletown,NT,3690,AUS,146.8824,-36.1246,39004024463,,,S,4,
21131,16224,305072,,,,8003609903693172,SMITH,ALFRED,1992-01-15,M,99908,EPHRAIM,COURT,Holland Park West,ACT,2563,AUS,150.7570,-34.1016,28081530524,,,M,4,
21132,16229,305078,,,,8003609903579504,WILLIAMS,DONALD,1994-09-29,M,99973,TURTLE CREEK,CIRCLE,Wean,ACT,3199,AUS,145.1422,-38.1508,69112759831,,,S,4,
21133,16234,300924,,,,8003609903599965,JOHNSON,DANNY,1944-09-24,M,99946,SHAWNEE,COURT,Hawkhurst,TAS,5259,AUS,139.1453,-35.5743,54674134645,,,S,4,
21134,16240,301502,,,,8003609903612933,WILSON,RODGER,2005-05-05,M,99917,CANDY PULL,CRUISEWAY,Targinie,NSW,5112,AUS,138.6563,-34.7410,56018405761,,,S,4,
21135,16245,,,,,,BROWN,ARACELI,2010-06-04,F,99993,NEW VILLAGE,CONCOURSE,Pigeon Hole,SA,3996,AUS,145.7114,-38.6204,30999390864,,,S,4,2012-08-28
21136,16251,303788,,,,8003609903664348,SMITH,MARGRET,2015-02-13,F,99916,ESTRELLITA,CRESCENT,Weipa Airport,NSW,5070,AUS,138.6442,-34.9049,52607249535,,,S,4,
21137,16256,300544,,,,8003609903591392,WILSON,STANLEY,1932-05-28,M,99965,ADALEY,TRACK,Paruna,VIC,2505,AUS,150.8978,-34.4715,24639780935,,,S,4,
21138,16262,302696,,,,8003609903639688,SMITH,LEANN,2016-06-07,F,99942,RIVERTON PARK,ALLEY,Richardson,WA,2578,AUS,150.2900,-34.6715,22566570742,,,S,4,
21139,16268,,,,,,JONES,SHALANDA,1975-11-23,F,99914,BIG SKY,CENTREWAY,Mindaribba,QLD,0880,AUS,135.7962,-12.5034,07565848913,,,M,4,
21140,16273,,,,,,SMITH,SHAWN,1996-12-23,M,99988,RAY,CENTREWAY,South Quairading,VIC,2278,AUS,151.5860,-32.9286,20023407843,,,D,4,1998-06-18
21141,16278,305416,,,,8003609903579298,TAYLOR,JERRY,2016-02-14,M,99973,PAMELA,SQUARE,Goomally,VIC,2011,AUS,151.2283,-33.8716,25833890031,,,S,4,
21142,16283,302832,,,,8003609903642799,MARTIN,JUAN,1973-02-14,M,99978,AVALON,CRESCENT,Saint Helena,SA,2776,AUS,150.5506,-33.6851,26713135053,,,S,4,
21143,16288,304888,,,,8003609903689055,WILLIAMS,EBONY,2004-05-27,F,99963,TALIESEN,GLEN,Wonuarra,NSW,3175,AUS,145.2126,-37.9855,34855203421,,,S,4,
21144,16294,304444,,,,8003609903679163,JOHNSON,KIM,1937-04-20,F,99904,SNOW BELL,CENTREWAY,Wandown,NT,5552,AUS,138.0799,-34.1188,33124062121,,,S,4,
21145,16299,305078,,,,8003609903579504,WILLIAMS,DONALD,1994-09-29,M,99928,AVELINE,TERRACE,Balwyn,QLD,6290,AUS,115.2132,-34.2687,69112759831,,,S,4,
21146,16304,,,,,,WILLIAMS,KIMBERLY,1960-05-18,F,99978,FEATHER GOLD,GLEN,Lemon Tree Passage,TAS,5096,AUS,138.6443,-34.8034,51579117835,,,M,4,
21147,16309,300274,,,,8003609903585352,WHITE,RONALD,1971-02-06,M,99935,SIMBA,VIEW,Millner,ACT,2656,AUS,146.6950,-35.4915,37608265721,,,M,4,2008-09-25
21148,16315,303920,,,,8003609903667325,WILLIAMS,TOBY,1944-08-24,M,99990,LEICHEN,CONCOURSE,Redbank Plains,NT,3957,AUS,146.0789,-38.5931,34872211822,,,S,4,
21150,16326,301214,,,,8003609903606463,SMITH,JC,1964-01-14,M,99936,ALISA MEADOWS,TRACK,Preston Settlement,VIC,2578,AUS,150.2900,-34.6715,21116900424,,,M,4,
21151,16332,305888,,,,8003609903579330,SMITH,LINDA,1952-11-18,F,99962,ASPEN HAVEN,ROAD,Eildon,WA,2134,AUS,151.1041,-33.8783,23427236525,,,M,4,
21152,16338,,,,,,JONES,PATTIE,2009-02-13,F,99984,REUBEN,AVENUE,Beacon Hill,VIC,5416,AUS,138.7961,-33.8033,50937278961,,,S,4,
21153,16343,305138,,,,8003609903579637,JOHNSON,ROSALINDA,2016-04-15,F,99931,DARBY CASTLE,PARKWAY,Woden,TAS,4159,AUS,153.2078,-27.4966,43027340511,,,S,4,
21154,16349,305982,,,,8003609903579546,SMITH,RAMON,1976-04-19,M,99961,STRATTON,RISE,Tiona,WA,3607,AUS,145.1787,-36.8552,37099950653,,,M,4,
21155,16355,,,,,,BROWN,KRYSTAL,2000-08-22,F,99928,LEHI,ROAD,Woy Woy Bay,WA,3241,AUS,144.0513,-38.2888,30391469112,,,S,4,
21156,16360,,,,,,WILLIAMS,HORACE,1943-06-12,M,99944,BROOK RIDGE,DRIVE,Kalorama,WA,4214,AUS,153.3724,-27.9880,42124558115,,,S,4,
21157,16365,,,,,,WILLIAMS,BRADLEY,1964-12-16,M,99986,KILDARE,GROVE,Airville,WA,3360,AUS,143.5529,-37.6968,39164532921,,,D,4,
21158,16371,,,,,,BROWN,GERALD,1940-10-24,M,99900,DUSKY,BOULEVARD,Montagu Bay,VIC,4076,AUS,152.9179,-27.5875,45556370325,,,S,4,
21159,16376,302206,,,,8003609903628715,MARTIN,CHARLEY,1968-06-16,M,99926,COUNTRY MANOR,WALKWAY,Cotton Tree,NT,5013,AUS,138.5605,-34.8412,50835521171,,,M,4,
21160,16382,301484,,,,8003609903612503,WILLIAMS,MILDRED,1935-06-22,F,99937,KRISTIAN PINE,AVENUE,Dunville Loop,ACT,3032,AUS,144.9227,-37.7798,33534051274,,,S,4,1967-02-16
21161,16388,304186,,,,8003609903673331,TAYLOR,EDWARD,1967-10-01,M,99983,INDIAN,PARKWAY,Maadi,TAS,3732,AUS,146.3719,-36.5978,35499852361,QP594787E,ORN,S,4,
21162,16393,302826,,,,8003609903642658,BROWN,KRISTINE,1992-01-20,F,99978,SWEETWOOD,CENTREWAY,Robin Falls,TAS,3332,AUS,144.0890,-37.9503,32148017034,,,S,4,
21163,16398,304368,,,,8003609903579330,SMITH (WILSON),LINDA,1952-11-18,F,99962,ASPEN HAVEN,ROAD,Eildon,WA,2134,AUS,151.1041,-33.8783,23427236525,,,M,4,
21164,16404,301118,,,,8003609903604302,JONES,TOMMY,1980-04-22,M,99956,RUTH,TERRACE,Louth,SA,3934,AUS,145.0322,-38.2737,41735884415,,,M,4,
21165,16410,303508,,,,8003609903657987,SMITH,FREDERICK,1976-08-10,M,99958,MAASAI,CIRCLE,Bom Bom,ACT,5113,AUS,138.6777,-34.6999,50257277951,,,S,4,
21166,16416,304604,,,,8003609903682662,TAYLER,ETHAN,2011-12-19,M,99936,CALANN,WALKWAY,Muluckine,TAS,3992,AUS,145.5467,-38.5680,37586576533,,,S,4,
21167,16421,303542,,,,8003609903658738,JOHNSUN,CAMERON,1991-08-27,M,99951,AUBREY MEADOW,CONCOURSE,Painswick,TAS,2178,AUS,150.7893,-33.8704,20909908333,,,M,4,
21168,16427,304978,,,,8003609903691085,BROWN,LLOYD,2011-01-14,M,99926,MITT,CRESCENT,Cullulleraine,TAS,5608,AUS,137.5269,-33.0580,56199690131,VPX71530E,UNK,S,4,
21169,16432,305742,,,,8003609903708343,JONES,KATIE,2003-03-10,F,99925,PEACH,VISTA,Manifold Heights,NSW,4226,AUS,153.3918,-28.0712,44658507954,,,S,4,
21170,16437,303002,,,,8003609903646642,SMITH,SARI,1974-12-08,F,99971,ANDERSON,LANE,West Pingelly,QLD,2586,AUS,148.9191,-34.5328,68314186722,,,M,4,
21171,16442,303560,,,,8003609903659132,WILSON,FRANK,1963-09-28,M,99911,FRONT,WAY,Mundoo Island,NT,2026,AUS,151.2634,-33.8930,21512693962,,,S,4,
21172,16448,,,,,,WILLIAMS,RALPH,1949-04-19,M,99995,GERTIE,LANE,Turrawan,TAS,5540,AUS,138.0319,-33.1817,59815856563,,,M,4,
21173,16454,301834,,,,8003609903615423,SMITH (nee JOHNSON),AMANDA,1972-09-30,F,99980,COTTAGE PINES,ROAD,Kellys Plains,SA,6575,AUS,116.3697,-30.3978,69363615164,,,M,4,
21174,16459,304240,,,,8003609903674537,JONES,ALBERT,1971-12-21,M,99913,TIFFANY TOWN,PROMENADE,Werombi,VIC,4402,AUS,151.8325,-26.9652,41575249533,,,M,4,
21175,16464,302520,,,,8003609903635751,BROWN,CHRISTOPHER,1935-12-14,M,99989,CRESTLINE,HIGHWAY,Kilburn,NT,6214,AUS,115.7287,-32.7150,62030216641,,,S,4,
21176,16469,303690,,,,8003609903660221,SMITH,MICHAEL,1990-03-16,M,99958,TITIAN,VIEW,Bellevue Hill,VIC,5125,AUS,138.7437,-34.7704,50622727563,,,S,4,
21177,16475,300690,,,,8003609903594651,MARTIN,MARITZA,1967-04-19,F,99967,PENDLETON,CONCOURSE,Narellan,SA,4076,AUS,152.9521,-27.5689,43577034521,,,M,4,
21178,16480,301010,,,,8003609903601902,WILSON,FREDA,1933-03-08,F,99962,MACE,STREET,Lake Wongan,WA,2350,AUS,152.1996,-30.2826,20341503245,,,M,4,
21179,16486,304442,,,,8003609903679114,WAITE,FRANKLIN,1973-02-16,M,99936,CHARTER,ROAD,Leith,ACT,2810,AUS,147.9358,-33.8681,25784111123,,,M,4,
21180,16491,302358,,,,8003609903632139,WILSON,MELLISA,1994-11-22,F,99982,MORNINGSIDE HEIGHTS,COURT,Matheson,WA,3269,AUS,143.1687,-38.6534,31795303745,,,D,4,
21181,16496,301642,,,,8003609903616058,SMITH,LESTER,1936-05-12,M,99929,WALLACE,CIRCUS,Boigu Island,VIC,2818,AUS,148.6686,-32.5009,22143645573,,,M,4,
21182,16501,303078,,,,8003609903648358,JONES,THELMA,2012-10-13,F,99952,OVERLOOK RIDGE,CLOSE,Paris Creek,ACT,6754,AUS,117.6915,-23.1926,69000963972,,,S,4,
21183,16506,,,,,,BROWN,ROMAN,1939-12-16,M,99959,CROW WING,PROMENADE,Dundas Valley,ACT,5555,AUS,137.8460,-33.8285,57069892432,,,M,4,
21184,16512,305058,,,,8003609903692851,SMITH,CARRIE,1996-02-22,F,99976,ECHOLAND,CENTREWAY,Sandleton,VIC,2205,AUS,151.1538,-33.9308,24754273414,,,M,4,
21185,16517,,,,,,SMITH,MITCHEL,1952-05-13,M,99940,CANYON CREEK,STRAND,Sunnybank South,NT,3000,AUS,144.9646,-37.8112,38654749843,,,M,4,
21186,16522,300252,,,,8003609903584843,SMITH,ROSE,1988-07-21,F,99948,RIVER CREEK,STRAND,Boobyalla,SA,2080,AUS,151.1411,-33.6527,27616301845,,,S,4,
21187,16527,302368,,,,8003609903632360,SMITH,BEVERLY,2004-10-08,F,99937,CLERNATES,VISTA,Coolbinia,NT,3658,AUS,145.2306,-37.2467,36664430441,WSM36139E,ORN,S,4,
21188,16532,302924,,,,8003609903644860,MARTIN,MAX,1958-04-09,M,99970,PERUVIAN ACRE,ALLEY,Swans Crossing,SA,6384,AUS,117.6508,-31.9497,64920585544,,,M,4,
21189,16537,303644,,,,8003609903661047,WILLIAMS,SYREETA,1985-02-22,F,99990,RADIENCE,STRAND,Templin,ACT,7017,AUS,147.3408,-42.6797,56306493252,,,S,4,
21190,16542,303870,,,,8003609903666186,WILSON,MELISSA,1956-05-07,F,99955,BISON,CRUISEWAY,Heckenberg,SA,3943,AUS,144.7394,-38.3437,35664644052,,,S,4,
21191,16548,303128,,,,8003609903649489,WHITE,ROBERT,2011-12-14,M,99957,STACEY,CIRCUIT,North Yalgogrin,WA,4312,AUS,152.2758,-27.2946,42128041075,,,S,4,
21192,16553,305138,,,,8003609903579637,JOHNSON,ROSALINDA,2016-04-15,F,99911,VESTRY,GLEN,Koorda,VIC,2113,AUS,151.1242,-33.7787,43027340511,,,S,4,
21193,16558,,,,,,JONES,SONIA,1975-11-11,F,99961,SOMERSET HILLS,CIRCUIT,Violet Hill,NT,6722,AUS,119.1930,-20.2664,64287995632,,,S,4,
21194,16563,304166,,,,8003609903672879,MARTIN,AUDRA,1938-07-30,F,99920,UNION VIEW,PROMENADE,Nukarni,QLD,3900,AUS,147.8018,-36.8883,20493470524,,,M,4,
21195,16569,302798,,,,8003609903642013,WILSON,TRINIDAD,2004-12-10,F,99948,HUNTER VISTA,CIRCUIT,Watton,TAS,3977,AUS,145.2508,-38.0981,36050578263,,,S,1,
21196,16575,300794,,,,8003609903597019,SMITH,ETHEL,2002-05-17,F,99974,HERMES,CONCOURSE,Wattle Bank,TAS,6084,AUS,116.1935,-31.6410,69286096275,,,S,4,
21197,16580,301664,,,,8003609903616538,SMITH,JODI,2002-01-07,F,99945,PRAIRE VIEW,WALKWAY,College Grove,VIC,2369,AUS,151.2383,-29.9742,51622482661,,,S,4,
21198,16585,304894,,,,8003609903689196,BROWN,JOSEPHINE,2005-07-08,F,99996,FAIRGROVE,DRIVE,Grandchester,NSW,5401,AUS,138.6099,-34.1865,56119284653,,,S,4,
21199,16590,300666,,,,8003609903591228,WHITE (nee JOHNSON),ROSEMARY,1967-03-23,F,99903,UNION SQUARE,STREET,Munni,NT,3614,AUS,145.2682,-36.4805,35427091361,,,M,4,
21200,16595,305236,,,,8003609903696969,WILLIAMS,ROSEMARIE,2002-09-05,F,99924,CLEVELAND,RIDGE,Coorparoo,ACT,6208,AUS,115.9244,-32.6489,62475682014,QSS33552A,UNK,S,4,
21201,16600,303992,,,,8003609903668943,TAYLOR,CURTIS,1932-05-23,M,99961,STORNOWAY,CENTREWAY,Babakin,NT,4823,AUS,141.7096,-20.6402,49505487224,,,M,1,
21202,16606,305100,,,,8003609903693859,MARTIN,MAI,2011-04-24,F,99905,BURKMAN,CIRCLE,Pointer Mountain,VIC,6620,AUS,116.7695,-29.2090,69465292772,NIV11690E,UNK,S,4,
21203,16611,300054,,,,8003609903580460,BROWN,JUDY,1976-01-16,F,99914,SHARONS,PARADE,Charbon,NT,3438,AUS,144.6085,-37.4502,30683310632,,,M,4,
21204,16616,301410,,,,8003609903610853,BROWN,SALLY,1976-06-04,F,99966,COPPER STONE,PARADE,Silverleaves,ACT,6476,AUS,117.6788,-30.7271,69085356845,,,M,4,
21205,16621,303312,,,,8003609903653622,WILLIAMS,WALTER,1977-10-15,M,99941,PLOW,COURT,Loch,WA,4307,AUS,152.6740,-27.8097,21650497021,,,M,4,
21206,16626,,,,,,SMITH,ADRIENNE,1989-01-28,F,99973,WISON WOODS,ESPLANADE,Underdale,NSW,6443,AUS,124.2235,-32.2083,63045999731,,,M,4,
21207,16632,,,,,8003609903587150,JONES,BERTHA,2001-09-01,F,99960,INVERARY,CLOSE,Cardigan,QLD,2317,AUS,152.0663,-32.7093,29454974845,VX423949C,ORN,S,4,
21208,16637,,,10035,,,SMITH,JAYNE,1971-12-26,F,99904,RIVER GLEN,PARADE,Papunya,ACT,4287,AUS,152.8010,-28.1910,44835606653,,,M,4,
21209,16642,304314,,,,8003609903676201,JONES,DANNY,1997-06-16,M,99903,VITIS,CAUSEWAY,Short,NSW,3370,AUS,143.8912,-37.2806,23848395875,,,M,4,
21210,16648,301796,,,,8003609903619482,TAYLOR,KIMBERLY,2009-09-06,F,99987,HIGHFALL,PARKWAY,Howrah,NT,6236,AUS,115.9529,-33.4282,68814785131,,,S,4,2011-04-29
21211,16654,305516,,,,8003609903703260,JONES,MAGARET,1993-03-14,F,99905,THORPE CREEK,CAUSEWAY,Cuttagee,QLD,5158,AUS,138.5098,-35.0750,59903558062,,,S,4,
21212,16659,301722,,,,8003609903617841,JONES,DANA,1967-09-07,F,99940,DUCK POND,COURT,Hepburn,NT,4173,AUS,153.1251,-27.4736,47249705062,,,S,4,
21213,16665,305374,,,,8003609903700050,TAYLOR,RUBEN,2005-05-12,M,99985,DESERT RIDGE,ROAD,Thredbo Village,NT,6288,AUS,115.2740,-34.1879,49437111212,,,S,4,
21214,16671,,,,,,JONES,JOEL,1948-01-07,M,99973,SANDS,SQUARE,Red Head,VIC,4885,AUS,145.6634,-17.3324,44061016262,,,M,4,
21215,16677,300446,,,,8003609903589198,BROWN,ANDREW,1980-10-10,M,99976,FOURTH,SQUARE,Tarrayoukyan,WA,2665,AUS,147.2677,-34.5038,24074937245,,,M,4,
21216,16683,302948,,,,8003609903645404,WILSON,JOYCE,1943-02-12,F,99917,DUNFORD,VISTA,Leconfield,TAS,6530,AUS,114.6292,-28.7689,61071712963,,,S,4,
21217,16688,302872,,,,8003609903643698,BROWN,LARRY,1968-05-07,M,99981,AUTUMN BREEZE,CIRCUS,Augusta,NT,3715,AUS,145.7083,-36.9822,35461083463,,,M,4,
21218,16693,305208,,,,8003609903696324,MARTIN,DORIS,1941-11-05,F,99919,RIO GRANDE,CIRCUS,Cobbadah,ACT,6608,AUS,116.7031,-30.4110,65424229275,,,S,4,
21219,16698,305892,,,,8003609903711750,JONES,JEANETTE,1952-01-31,F,99933,PEARL PARK,TRACK,Eastern Heights,NSW,3704,AUS,147.5013,-36.1216,38716977023,,,S,4,
21220,16704,305626,,,,8003609903599833,BROWN-SMITH,CHRISTINE,2012-02-23,F,99923,TERRACE HEIGHTS,ROAD,Cassini,WA,3225,AUS,144.5982,-38.2658,32859906031,,,S,4,
21221,16710,300174,,,,8003609903583134,WILLSON,TONI,1962-11-04,F,99902,DOLOMITE,GLEN,Pyramid Hill,ACT,4422,AUS,149.8644,-27.2766,40304614011,,,M,4,
